brightness,contrast,seed,time_to_target,epoch_to_target,final_acc,total_time
0.0,0.0,0,4.677382834196091,11,0.9402999877929688,4.844148184537888
0.0,0.0,1,4.6818905768394465,11,0.9449999928474426,4.849847562313079
0.0,0.0,2,4.689992331981659,11,0.9440000057220459,4.858563086986542
0.0,0.0,3,4.70846798491478,11,0.9430999755859375,4.876800687551499
0.0,0.0,4,4.712807637929916,11,0.9423999786376953,4.882289937734603
0.0,0.0,5,4.725548245191575,11,0.9423999786376953,4.895365017652513
0.0,0.0,6,4.740421476125717,11,0.9414999485015869,4.910881696462631
0.0,0.0,7,4.737082998275756,11,0.9443999528884888,4.906164815902709
0.0,0.0,8,4.736122808218002,11,0.9437999725341797,4.906620824575423
0.0,0.0,9,4.745544545173645,11,0.9440999627113342,4.915646428108215
0.0,0.05,0,4.77334538269043,11,0.9430999755859375,4.943927688598634
0.0,0.05,1,4.7718694992065425,11,0.9414999485015869,4.942685523986816
0.0,0.05,2,4.423560203552246,10,0.9370999932289124,4.594513740539551
0.0,0.05,3,4.781629447937012,11,0.9423999786376953,4.951957740783691
0.0,0.05,4,4.768836159467697,11,0.942799985408783,4.939876518964767
0.0,0.05,5,4.689724436283111,11,0.9402999877929688,4.862187769412994
0.0,0.05,6,4.78096549987793,11,0.9411999583244324,4.952087036132813
0.0,0.05,7,4.776258474111557,11,0.9416999816894531,4.947825093984603
0.0,0.05,8,4.7741069314479825,11,0.9426999688148499,4.945512784719467
0.0,0.05,9,4.782913155078888,11,0.9430999755859375,4.954128349781037
0.0,0.1,0,4.790186334133148,11,0.9435999989509583,4.96139040517807
0.0,0.1,1,4.792562782287597,11,0.942799985408783,4.9640796432495105
0.0,0.1,2,4.795104782104492,11,0.9420999884605408,4.966290740966796
0.0,0.1,3,4.788324122190475,11,0.9422999620437622,4.960631357908248
0.0,0.1,4,4.700910886764527,11,0.9409999847412109,4.873052228927613
0.0,0.1,5,4.7718778469562535,11,0.9432999491691589,4.944009682893753
0.0,0.1,6,4.7887992930412295,11,0.9408999681472778,4.960462882518769
0.0,0.1,7,4.795684722900391,11,0.9416999816894531,4.967233871459961
0.0,0.1,8,4.793095350503922,11,0.9429000020027161,4.964220945596695
0.0,0.1,9,4.794541008234025,11,0.9418999552726746,4.965222358942032
0.0,0.15,0,4.78814306640625,11,0.9409999847412109,4.959424057006836
0.0,0.15,1,4.782946681976319,11,0.9424999952316284,4.954786006927491
0.0,0.15,2,4.795117858886719,11,0.943399965763092,4.966387237548829
0.0,0.15,3,4.707596192359925,11,0.9423999786376953,4.879545762062073
0.0,0.15,4,4.782127231836319,11,0.9448999762535095,4.953712925195694
0.0,0.15,5,4.444601990699767,10,0.9372999668121338,4.617608063697814
0.0,0.15,6,4.794834436655044,11,0.9429999589920044,4.96631513428688
0.0,0.15,7,4.789341222763062,11,0.9402999877929688,4.961265188217163
0.0,0.15,8,4.787740661144257,11,0.9417999982833862,4.959513839244843
0.0,0.15,9,4.787279827833176,11,0.9426999688148499,4.960128857374191
0.0,0.2,0,4.4403367161750795,10,0.9402999877929688,4.611616364002228
0.0,0.2,1,4.784825750589371,11,0.9420999884605408,4.956786901712418
0.0,0.2,2,4.797460891723633,11,0.941100001335144,4.968553344726563
0.0,0.2,3,4.787067797660828,11,0.943399965763092,4.958655505180359
0.0,0.2,4,4.704779207468032,11,0.942799985408783,4.8768710501194
0.0,0.2,5,4.791291247844696,11,0.9434999823570251,4.9630556674003605
0.0,0.2,6,4.794502914428711,11,0.9434999823570251,4.966086395263672
0.0,0.2,7,4.788003275871276,11,0.9422999620437622,4.958932551383971
0.0,0.2,8,4.798519943237305,11,0.9432999491691589,4.970301376342774
0.0,0.2,9,4.879341108083725,11,0.9423999786376953,5.051383252859116
0.0,0.25,0,4.7881441073417665,11,0.943399965763092,4.959150226116181
0.0,0.25,1,4.795111991643905,11,0.9448999762535095,4.967410651922226
0.0,0.25,2,4.798636817932128,11,0.9422000050544739,4.969034034729003
0.0,0.25,3,4.791106817007064,11,0.9437999725341797,4.9634725396633135
0.0,0.25,4,4.797818061828613,11,0.9426999688148499,4.969896080017089
0.0,0.25,5,4.801307189941406,11,0.9431999921798706,4.973846237182617
0.0,0.25,6,4.709076377868652,11,0.9444999694824219,4.880293495178223
0.0,0.25,7,4.882320907592773,11,0.9429000020027161,5.053572708129883
0.0,0.25,8,4.791264183282853,11,0.9417999982833862,4.963280464410783
0.0,0.25,9,4.792846024751664,11,0.943399965763092,4.964195588350297
0.05,0.0,0,4.793815117597581,11,0.9431999921798706,4.965895058393479
0.05,0.0,1,4.795105506420135,11,0.9405999779701233,4.96690262556076
0.05,0.0,2,4.795275932312013,11,0.9418999552726746,4.966407585144044
0.05,0.0,3,4.784991352081299,11,0.941100001335144,4.9568818550109865
0.05,0.0,4,4.795156767368316,11,0.9429999589920044,4.966780485630035
0.05,0.0,5,4.7880679187774655,11,0.9424999952316284,4.960262895584106
0.05,0.0,6,4.794437796115876,11,0.9426999688148499,4.966492804050446
0.05,0.0,7,4.783780458688736,11,0.9438999891281128,4.955239717721939
0.05,0.0,8,4.791576701164245,11,0.944599986076355,4.964180186271667
0.05,0.0,9,4.791872601509094,11,0.941100001335144,4.9634582948684685
0.05,0.05,0,4.798803877353667,11,0.9422999620437622,4.97062887430191
0.05,0.05,1,4.781409448623657,11,0.9419999718666077,4.953930063247681
0.05,0.05,2,4.805209692001344,11,0.9414999485015869,4.977212987899781
0.05,0.05,3,4.799099021434785,11,0.9440000057220459,4.97037873029709
0.05,0.05,4,4.719260640382767,11,0.9416999816894531,4.891415166139603
0.05,0.05,5,4.79743743801117,11,0.9423999786376953,4.9691231069564825
0.05,0.05,6,4.720715234279632,11,0.9414999485015869,4.892305596828461
0.05,0.05,7,4.434787427425385,10,0.9387999773025513,4.606886334896088
0.05,0.05,8,4.797100099563599,11,0.945099949836731,4.968631715774536
0.05,0.05,9,4.794942099809647,11,0.94159996509552,4.966782416582108
0.05,0.1,0,4.801294998168946,11,0.9408999681472778,4.973868209838868
0.05,0.1,1,4.805864074707031,11,0.9441999793052673,4.978585800170898
0.05,0.1,2,4.799262617588043,11,0.9418999552726746,4.970757338047027
0.05,0.1,3,4.81087169599533,11,0.9419999718666077,4.982050544261932
0.05,0.1,4,4.809251876831055,11,0.9429000020027161,4.982087265014648
0.05,0.1,5,4.801339254140854,11,0.9425999522209167,4.973319310903549
0.05,0.1,6,4.805094824790954,11,0.943399965763092,4.9769760656356805
0.05,0.1,7,4.745487689256668,11,0.9448999762535095,4.917767367601395
0.05,0.1,8,4.71785013961792,11,0.9412999749183655,4.889557460784912
0.05,0.1,9,4.802594747781753,11,0.9426999688148499,4.97446947312355
0.05,0.15,0,4.807399253845214,11,0.9429999589920044,4.979357307434082
0.05,0.15,1,4.711317752122879,11,0.9437999725341797,4.883306033372879
0.05,0.15,2,4.793612030029297,11,0.9441999793052673,4.965140411376953
0.05,0.15,3,4.79335681962967,11,0.9425999522209167,4.965666008472444
0.05,0.15,4,4.799486690759659,11,0.9423999786376953,4.971633892297745
0.05,0.15,5,4.795438493013381,11,0.9435999989509583,4.967361497163772
0.05,0.15,6,4.802658466100692,11,0.9419999718666077,4.97478285574913
0.05,0.15,7,4.803724800109863,11,0.941100001335144,4.975731422424316
0.05,0.15,8,4.802952977180481,11,0.9412999749183655,4.974169041633606
0.05,0.15,9,4.712284711122513,11,0.9434999823570251,4.88416839337349
0.05,0.2,0,4.797841838598252,11,0.9430999755859375,4.96969230246544
0.05,0.2,1,4.79887649822235,11,0.9422000050544739,4.971577486991881
0.05,0.2,2,4.796804829359055,11,0.9438999891281128,4.968718876600266
0.05,0.2,3,4.7970636475086215,11,0.9429999589920044,4.968869464159012
0.05,0.2,4,4.806814804077148,11,0.9426999688148499,4.977756729125976
0.05,0.2,5,4.792454574584961,11,0.9420999884605408,4.963893295288086
0.05,0.2,6,4.713123988151551,11,0.9426999688148499,4.884630869865418
0.05,0.2,7,4.712554097890854,11,0.9401999711990356,4.8836620080471045
0.05,0.2,8,4.804136291980743,11,0.94159996509552,4.97539270067215
0.05,0.2,9,4.799674752712249,11,0.9414999485015869,4.971499749660492
0.05,0.25,0,4.796036346435547,11,0.9441999793052673,4.967797439575195
0.05,0.25,1,4.795460777282715,11,0.9431999921798706,4.968299919128418
0.05,0.25,2,4.803742473363878,11,0.9423999786376953,4.975882945775987
0.05,0.25,3,4.796220503330231,11,0.9432999491691589,4.968615507602692
0.05,0.25,4,4.796425243377686,11,0.9414999485015869,4.96823865890503
0.05,0.25,5,4.804180969238281,11,0.9425999522209167,4.975896713256836
0.05,0.25,6,4.711444524526596,11,0.9434999823570251,4.883253286123275
0.05,0.25,7,4.7921610295772545,11,0.9431999921798706,4.965261447668075
0.05,0.25,8,4.803730697154998,11,0.9408999681472778,4.975518157482146
0.05,0.25,9,4.80224057006836,11,0.9422000050544739,4.9751406707763675
0.1,0.0,0,4.795227676391601,11,0.9432999491691589,4.967812225341796
0.1,0.0,1,4.701598710298538,11,0.9444999694824219,4.872683228731155
0.1,0.0,2,4.7041830780506135,11,0.9424999952316284,4.876204364061356
0.1,0.0,3,4.799897474050521,11,0.9417999982833862,4.9717487008571615
0.1,0.0,4,4.792269338846207,11,0.9412999749183655,4.966208029031754
0.1,0.0,5,4.801436462402344,11,0.9407999515533447,4.975277420043946
0.1,0.0,6,4.7937838592529305,11,0.9422000050544739,4.965873931884766
0.1,0.0,7,4.785845881223678,11,0.9418999552726746,4.956959604978561
0.1,0.0,8,4.779646316289901,11,0.9426999688148499,4.951929260015487
0.1,0.0,9,4.704649721384049,11,0.9432999491691589,4.876144090890885
0.1,0.05,0,4.786789917945862,11,0.9437999725341797,4.959126999855042
0.1,0.05,1,4.79210014462471,11,0.9406999945640564,4.962284150362015
0.1,0.05,2,4.804236839294433,11,0.9447000026702881,4.975986412048339
0.1,0.05,3,4.804318374633788,11,0.9429000020027161,4.9770409393310535
0.1,0.05,4,4.789039808511735,11,0.9423999786376953,4.960237287759782
0.1,0.05,5,4.713511626720428,11,0.9416999816894531,4.885898726940154
0.1,0.05,6,4.801465484619142,11,0.9452999830245972,4.973222610473634
0.1,0.05,7,4.803107849121094,11,0.9432999491691589,4.974940460205079
0.1,0.05,8,4.800168168067932,11,0.9420999884605408,4.972799271583558
0.1,0.05,9,4.801717597961425,11,0.9400999546051025,4.973596351623534
0.1,0.1,0,4.798575585126877,11,0.9437999725341797,4.9706479728221895
0.1,0.1,1,4.710976514101028,11,0.9426999688148499,4.8826817905902855
0.1,0.1,2,4.805840805053711,11,0.942799985408783,4.977466079711914
0.1,0.1,3,4.797740701675415,11,0.9424999952316284,4.969100503921508
0.1,0.1,4,4.795824064970017,11,0.9437999725341797,4.967000548124314
0.1,0.1,5,4.796859452486039,11,0.9417999982833862,4.968914170503617
0.1,0.1,6,4.795052961349487,11,0.9436999559402466,4.967235807418823
0.1,0.1,7,4.807064735412598,11,0.9409999847412109,4.978495643615723
0.1,0.1,8,4.802757493495942,11,0.9411999583244324,4.973756822109223
0.1,0.1,9,4.796996253252029,11,0.9409999847412109,4.968409720659256
0.1,0.15,0,4.803037358760833,11,0.9452999830245972,4.97461325597763
0.1,0.15,1,4.8041891174316405,11,0.9425999522209167,4.977026779174804
0.1,0.15,2,4.712301926851272,11,0.9417999982833862,4.884084550142288
0.1,0.15,3,4.805625411987305,11,0.9426999688148499,4.977427841186524
0.1,0.15,4,4.800822183847427,11,0.9409999847412109,4.9727598211765285
0.1,0.15,5,4.712873931884767,11,0.9423999786376953,4.885019653320314
0.1,0.15,6,4.88672021484375,11,0.9418999552726746,5.059592529296875
0.1,0.15,7,4.804602427244187,11,0.9429000020027161,4.976869852781296
0.1,0.15,8,4.791951797008514,11,0.9424999952316284,4.963212630748749
0.1,0.15,9,4.710144377946854,11,0.9436999559402466,4.882295607805252
0.1,0.2,0,4.802847046852111,11,0.9448999762535095,4.974735947608948
0.1,0.2,1,4.795325165987015,11,0.9430999755859375,4.967514130830765
0.1,0.2,2,4.8065078125000005,11,0.9438999891281128,4.978541503906251
0.1,0.2,3,4.799520052433014,11,0.9444999694824219,4.971614901065826
0.1,0.2,4,4.832211761474609,11,0.94159996509552,5.00376951599121
0.1,0.2,5,4.712802669763565,11,0.9420999884605408,4.8843238794803625
0.1,0.2,6,4.8004661509990685,11,0.9438999891281128,4.971867624998092
0.1,0.2,7,4.804333793640137,11,0.9424999952316284,4.977056831359864
0.1,0.2,8,4.803813887596131,11,0.9412999749183655,4.974977248191834
0.1,0.2,9,4.806627365112305,11,0.9424999952316284,4.978319747924805
0.1,0.25,0,4.8035540237426755,11,0.9444999694824219,4.9749236526489256
0.1,0.25,1,4.715594274759293,11,0.9409999847412109,4.888691198587418
0.1,0.25,2,4.7185962104797365,11,0.9418999552726746,4.889951084136963
0.1,0.25,3,4.803421857833863,11,0.9440999627113342,4.9757307872772225
0.1,0.25,4,4.721007181167602,11,0.9440000057220459,4.893553384780883
0.1,0.25,5,4.8014829983711245,11,0.9399999976158142,4.973588634967804
0.1,0.25,6,4.718521496534347,11,0.9432999491691589,4.890352307081222
0.1,0.25,7,4.806592020750046,11,0.9416999816894531,4.978068278074265
0.1,0.25,8,4.805836593627929,11,0.9409999847412109,4.978105712890625
0.1,0.25,9,4.808008651733399,11,0.9422999620437622,4.980062957763672
0.15,0.0,0,4.791057729959487,11,0.9424999952316284,4.9629064085483545
0.15,0.0,1,4.799009499549865,11,0.9413999915122986,4.970179451942443
0.15,0.0,2,4.795820948123932,11,0.9400999546051025,4.967570993900299
0.15,0.0,3,4.800365394592284,11,0.9434999823570251,4.972302680969237
0.15,0.0,4,4.794013603210449,11,0.9436999559402466,4.966185600280761
0.15,0.0,5,4.714366649866104,11,0.9435999989509583,4.886578655481339
0.15,0.0,6,4.787248284339905,11,0.943399965763092,4.960044854164124
0.15,0.0,7,4.78988717699051,11,0.9425999522209167,4.961749954700471
0.15,0.0,8,4.791877178192139,11,0.9413999915122986,4.963507732391357
0.15,0.0,9,4.787036579847337,11,0.943399965763092,4.958828297376634
0.15,0.05,0,4.79945342040062,11,0.9437999725341797,4.9715983483791355
0.15,0.05,1,4.807231395721436,11,0.9423999786376953,4.978767330169678
0.15,0.05,2,4.8057753906250005,11,0.9414999485015869,4.977714340209961
0.15,0.05,3,4.802290046691895,11,0.9432999491691589,4.974618553161622
0.15,0.05,4,4.7175350539684295,11,0.9444999694824219,4.889158283948898
0.15,0.05,5,4.7171906876564025,11,0.942799985408783,4.889267576694488
0.15,0.05,6,4.890662315368653,11,0.9426999688148499,5.062721260070801
0.15,0.05,7,4.802569904327392,11,0.9422000050544739,4.975235538482665
0.15,0.05,8,4.794074891090393,11,0.9419999718666077,4.96579792881012
0.15,0.05,9,4.801267982482909,11,0.9429000020027161,4.973233390808105
0.15,0.1,0,4.802472412109376,11,0.9434999823570251,4.974214813232423
0.15,0.1,1,4.792626011133194,11,0.941100001335144,4.96485931801796
0.15,0.1,2,4.799591173171998,11,0.9408999681472778,4.9713157825469985
0.15,0.1,3,4.7967104458808905,11,0.9432999491691589,4.968946224689484
0.15,0.1,4,4.794311265468597,11,0.9425999522209167,4.966306504726409
0.15,0.1,5,4.805240089416505,11,0.9426999688148499,4.977075767517091
0.15,0.1,6,4.802585708141328,11,0.9404000043869019,4.974511123180391
0.15,0.1,7,4.802971519231797,11,0.9420999884605408,4.974583869695665
0.15,0.1,8,4.797364457130433,11,0.9409999847412109,4.9696802072525035
0.15,0.1,9,4.798698501586915,11,0.9417999982833862,4.9701769714355475
0.15,0.15,0,4.797551797151566,11,0.9429000020027161,4.969200219392778
0.15,0.15,1,4.8005866818428045,11,0.94159996509552,4.9728222317695625
0.15,0.15,2,4.804438423156737,11,0.9419999718666077,4.976087516784667
0.15,0.15,3,4.796653718233108,11,0.9434999823570251,4.968295289278029
0.15,0.15,4,4.80288109588623,11,0.9431999921798706,4.974476417541503
0.15,0.15,5,4.79738164973259,11,0.94159996509552,4.970542538404465
0.15,0.15,6,4.795135746240616,11,0.9431999921798706,4.967817829370499
0.15,0.15,7,4.800882123231888,11,0.9441999793052673,4.972254117250443
0.15,0.15,8,4.79171324801445,11,0.9426999688148499,4.9649256045818335
0.15,0.15,9,4.801978202819825,11,0.9411999583244324,4.973883827209473
0.15,0.2,0,4.44824552154541,10,0.9378999471664429,4.6195711898803715
0.15,0.2,1,4.792093409061433,11,0.9434999823570251,4.9653050942420975
0.15,0.2,2,4.795521413087846,11,0.9434999823570251,4.966300542116166
0.15,0.2,3,4.794297393560409,11,0.9431999921798706,4.965867309331894
0.15,0.2,4,4.720977704048157,11,0.942799985408783,4.89340458393097
0.15,0.2,5,4.7678674659729,11,0.9461999535560608,4.940262378692626
0.15,0.2,6,4.719486297130585,11,0.9429000020027161,4.891216475963593
0.15,0.2,7,4.799903306245804,11,0.9417999982833862,4.971467789888383
0.15,0.2,8,4.788996404886246,11,0.9436999559402466,4.961071981668473
0.15,0.2,9,4.71149113035202,11,0.9434999823570251,4.883434581279754
0.15,0.25,0,4.796467869520187,11,0.9414999485015869,4.968593724012375
0.15,0.25,1,4.713943774461746,11,0.9414999485015869,4.885389880418777
0.15,0.25,2,4.798435171127319,11,0.9429999589920044,4.970380575180053
0.15,0.25,3,4.794987159729004,11,0.9422999620437622,4.96636434173584
0.15,0.25,4,4.797718576431275,11,0.9424999952316284,4.969802576065064
0.15,0.25,5,4.798054971218109,11,0.9426999688148499,4.970336770534515
0.15,0.25,6,4.801249241590501,11,0.9423999786376953,4.973264698743821
0.15,0.25,7,4.7212696330547335,11,0.9435999989509583,4.893214533567429
0.15,0.25,8,4.717258995771408,11,0.9422000050544739,4.890380562543869
0.15,0.25,9,4.802791563987732,11,0.9426999688148499,4.974813551902771
0.2,0.0,0,4.704444977998733,11,0.9422000050544739,4.876381425142288
0.2,0.0,1,4.786186265230178,11,0.9404000043869019,4.9589207317829125
0.2,0.0,2,4.796243652582169,11,0.9431999921798706,4.968820266962052
0.2,0.0,3,4.7934009568691245,11,0.9440000057220459,4.965676515340804
0.2,0.0,4,4.803546875238418,11,0.9429999589920044,4.976153183221816
0.2,0.0,5,4.782459594964981,11,0.9425999522209167,4.953697036981582
0.2,0.0,6,4.707423197507858,11,0.9430999755859375,4.87940786242485
0.2,0.0,7,4.790765944719315,11,0.9453999996185303,4.962579573869705
0.2,0.0,8,4.804894847393036,11,0.9420999884605408,4.976765819072723
0.2,0.0,9,4.714033004999162,11,0.9436999559402466,4.886051468133927
0.2,0.05,0,4.815263526916504,11,0.9435999989509583,4.986647468566895
0.2,0.05,1,4.7249279930591594,11,0.9413999915122986,4.8975218498706825
0.2,0.05,2,4.806970170974732,11,0.9420999884605408,4.978512865066529
0.2,0.05,3,4.8038767700195315,11,0.943399965763092,4.976060958862305
0.2,0.05,4,4.809089340209962,11,0.9432999491691589,4.981562423706055
0.2,0.05,5,4.806533508300782,11,0.9394999742507935,4.977942504882813
0.2,0.05,6,4.805735709905625,11,0.9440000057220459,4.976758048772813
0.2,0.05,7,4.8020906212329875,11,0.9424999952316284,4.97436840748787
0.2,0.05,8,4.806555159568787,11,0.9425999522209167,4.978156249046326
0.2,0.05,9,4.80835763669014,11,0.9434999823570251,4.981609223604202
0.2,0.1,0,4.810178084611893,11,0.9425999522209167,4.982347808122635
0.2,0.1,1,4.722636308670044,11,0.9434999823570251,4.894783800125122
0.2,0.1,2,4.712938930273056,11,0.9431999921798706,4.883835246801376
0.2,0.1,3,4.798302999019624,11,0.942799985408783,4.969781239986421
0.2,0.1,4,4.715770025014877,11,0.9440000057220459,4.887913991689682
0.2,0.1,5,4.794425259351732,11,0.9426999688148499,4.96666193842888
0.2,0.1,6,4.803694252967834,11,0.9431999921798706,4.975604073524475
0.2,0.1,7,4.805367630004883,11,0.9440999627113342,4.9773447113037115
0.2,0.1,8,4.716725315093994,11,0.9431999921798706,4.887454013824462
0.2,0.1,9,4.805744568109512,11,0.942799985408783,4.978065521478653
0.2,0.15,0,4.718345333099365,11,0.9411999583244324,4.890264049530029
0.2,0.15,1,4.718605994224548,11,0.9452999830245972,4.890798285484314
0.2,0.15,2,4.803252414941788,11,0.9404999613761902,4.975719166040421
0.2,0.15,3,4.807466651916505,11,0.9437999725341797,4.980363227844239
0.2,0.15,4,4.721687622547149,11,0.9441999793052673,4.894249802112578
0.2,0.15,5,4.803138711452484,11,0.9401999711990356,4.975210809230805
0.2,0.15,6,4.804853595018386,11,0.9409999847412109,4.976136019945144
0.2,0.15,7,4.800393584251404,11,0.9434999823570251,4.971966673851013
0.2,0.15,8,4.806658592224121,11,0.9422999620437622,4.978475608825684
0.2,0.15,9,4.792023906469345,11,0.9440000057220459,4.963799556493759
0.2,0.2,0,4.801139869451523,11,0.9423999786376953,4.974346107244492
0.2,0.2,1,4.7964442880153655,11,0.9401999711990356,4.968844480276108
0.2,0.2,2,4.811179826974868,11,0.9425999522209167,4.982785326242446
0.2,0.2,3,4.806085515499115,11,0.9436999559402466,4.976746022701263
0.2,0.2,4,4.8073044128417965,11,0.943399965763092,4.978939804077148
0.2,0.2,5,4.810431314945221,11,0.9436999559402466,4.982110773563385
0.2,0.2,6,4.8084611740112315,11,0.9402999877929688,4.979664176940919
0.2,0.2,7,4.803972030639649,11,0.943399965763092,4.975951461791992
0.2,0.2,8,4.804926063537598,11,0.9404999613761902,4.97710344696045
0.2,0.2,9,4.802639847755431,11,0.9423999786376953,4.97452250766754
0.2,0.25,0,4.8010800628662125,11,0.9416999816894531,4.972058074951174
0.2,0.25,1,4.806838816165925,11,0.9429000020027161,4.977918406009675
0.2,0.25,2,4.795963284492493,11,0.9412999749183655,4.96782677936554
0.2,0.25,3,4.808765755414962,11,0.942799985408783,4.980188988447188
0.2,0.25,4,4.804637763977049,11,0.9413999915122986,4.976596351623534
0.2,0.25,5,4.797901986837388,11,0.9420999884605408,4.969482751607896
0.2,0.25,6,4.801806525230408,11,0.9436999559402466,4.974138586997986
0.2,0.25,7,4.800520977497101,11,0.9409999847412109,4.9725921750068665
0.2,0.25,8,4.889604873657227,11,0.9436999559402466,5.061299468994141
0.2,0.25,9,4.8016278915405275,11,0.9407999515533447,4.973179832458496
0.25,0.0,0,4.800574845075607,11,0.9429000020027161,4.973319901227951
0.25,0.0,1,4.792122268676758,11,0.9406999945640564,4.963847457885743
0.25,0.0,2,4.7025676100254055,11,0.9425999522209167,4.874472990274429
0.25,0.0,3,4.795386504411698,11,0.9429999589920044,4.96749748158455
0.25,0.0,4,4.4313663492202755,10,0.9405999779701233,4.603381104469299
0.25,0.0,5,4.792731518030167,11,0.9402999877929688,4.964981701135636
0.25,0.0,6,4.705315561294556,11,0.9422999620437622,4.877142282485963
0.25,0.0,7,4.777102154970169,11,0.9423999786376953,4.948388592958451
0.25,0.0,8,4.7965634610652925,11,0.9430999755859375,4.968472778081894
0.25,0.0,9,4.795024424314498,11,0.9414999485015869,4.967366633176803
0.25,0.05,0,4.798141919136047,11,0.943399965763092,4.970162014961242
0.25,0.05,1,4.794337384939194,11,0.9409999847412109,4.965945157766343
0.25,0.05,2,4.801959869384766,11,0.9413999915122986,4.974669403076172
0.25,0.05,3,4.800054176092148,11,0.9435999989509583,4.971825690984726
0.25,0.05,4,4.798098139524459,11,0.9411999583244324,4.970685816526412
0.25,0.05,5,4.799952377319336,11,0.9441999793052673,4.972024856567383
0.25,0.05,6,4.802604242563248,11,0.9412999749183655,4.97321959900856
0.25,0.05,7,4.796465422868728,11,0.9420999884605408,4.969335051774978
0.25,0.05,8,4.805706665039063,11,0.9408999681472778,4.978249771118164
0.25,0.05,9,4.798846811532975,11,0.9419999718666077,4.971484827280046
0.25,0.1,0,4.716197452068329,11,0.9429000020027161,4.886841189861298
0.25,0.1,1,4.80002757549286,11,0.9452999830245972,4.971712725639344
0.25,0.1,2,4.715473649740219,11,0.9443999528884888,4.887194841146469
0.25,0.1,3,4.802946129798889,11,0.9422000050544739,4.974189324378967
0.25,0.1,4,4.799482913255693,11,0.9414999485015869,4.970825183153154
0.25,0.1,5,4.804583953857422,11,0.9405999779701233,4.976330612182617
0.25,0.1,6,4.716367567062378,11,0.9424999952316284,4.887979413986207
0.25,0.1,7,4.715111985206604,11,0.9429000020027161,4.8878972635269164
0.25,0.1,8,4.800181556224823,11,0.9424999952316284,4.971660499095917
0.25,0.1,9,4.802892691850662,11,0.9429999589920044,4.974502829790115
0.25,0.15,0,4.809582688570023,11,0.9416999816894531,4.981731232881547
0.25,0.15,1,4.800887959480286,11,0.9436999559402466,4.973754780769348
0.25,0.15,2,4.804793107032776,11,0.9407999515533447,4.977009964942932
0.25,0.15,3,4.453293075561524,10,0.9375999569892883,4.625442962646485
0.25,0.15,4,4.80270539855957,11,0.9434999823570251,4.975010620117187
0.25,0.15,5,4.791067869663239,11,0.9435999989509583,4.962888411045075
0.25,0.15,6,4.814222541809082,11,0.9430999755859375,4.987093544006347
0.25,0.15,7,4.796314837694168,11,0.9429999589920044,4.96835646367073
0.25,0.15,8,4.805822319030763,11,0.9404000043869019,4.978117393493654
0.25,0.15,9,4.806247161865235,11,0.9417999982833862,4.9771172790527345
0.25,0.2,0,4.712688020706176,11,0.9419999718666077,4.883767473220825
0.25,0.2,1,4.805864280700684,11,0.94159996509552,4.978772087097168
0.25,0.2,2,4.801942653656007,11,0.9432999491691589,4.974625347137453
0.25,0.2,3,4.808274070739746,11,0.9423999786376953,4.9797246932983406
0.25,0.2,4,4.721942318677902,11,0.9420999884605408,4.892649578809738
0.25,0.2,5,4.808484161376953,11,0.9429000020027161,4.979761093139648
0.25,0.2,6,4.79228344798088,11,0.9429999589920044,4.964122009992599
0.25,0.2,7,4.79928799366951,11,0.9449999928474426,4.971153853654862
0.25,0.2,8,4.798880408048629,11,0.9429999589920044,4.971308020353317
0.25,0.2,9,4.713798486709595,11,0.9429999589920044,4.885887323379517
0.25,0.25,0,4.794382822752,11,0.943399965763092,4.966267328977586
0.25,0.25,1,4.810916290283203,11,0.9420999884605408,4.981743209838867
0.25,0.25,2,4.814093557357788,11,0.9425999522209167,4.986945882797241
0.25,0.25,3,4.8099689865112305,11,0.9430999755859375,4.981887962341308
0.25,0.25,4,4.713750192642212,11,0.9426999688148499,4.8856756992340085
0.25,0.25,5,4.804758034229279,11,0.9443999528884888,4.976183342456817
0.25,0.25,6,4.799935136318207,11,0.9424999952316284,4.971825669765472
0.25,0.25,7,4.803127414226532,11,0.942799985408783,4.974799350261688
0.25,0.25,8,4.8004162311553955,11,0.9414999485015869,4.972269990921021
0.25,0.25,9,4.808702270507813,11,0.9420999884605408,4.979917922973633
